search_date,source_link,headline,text
2025-08-17T11:14:18.939421,https://en.wikipedia.org/wiki/Universal_Life_Church,Universal Life Church,"The Universal Life Church (ULC) is an American non-denominational religious organization founded in 1962 by Kirby J. Hensley, under the doctrine: ""Do that which is right"". The Universal Life Church advocates for religious freedom, offering legal ordination to become a minister free of charge, to anyone who wishes to join. The ULC has ordained ministers from a wide range of backgrounds and beliefs, including atheists, Christians, Jews, Neopagans and Wiccans.
The ULC's popularity stems in part from a rising interest in having friends or family officiate weddings, a trend which has attracted a range of celebrities to become ordained including Adele, Benedict Cumberbatch, Ian McKellen, Stevie Nicks, Conan O'Brien, and Steven Tyler. However, courts in Virginia have held that they will not recognize marriages solemnized by ULC ministers, while eight states have specifically held such marriages to be valid, these being Alabama, Indiana, Mississippi, Pennsylvania, South Carolina, Texas, Utah, and Washington. The remainder have not addressed the issue."
2025-08-17T11:14:18.939449,https://en.wikipedia.org/wiki/Freedom_of_religion,Freedom of religion,"Freedom of religion or religious liberty, also known as freedom of religion or belief (FoRB), is a principle that supports the freedom of an individual or community, in public or private, to manifest religion or belief in teaching, practice, worship, and observance. It also includes the right not to profess any religion or belief or ""not to practice a religion"" (often called freedom from religion).
Freedom of religion is considered by many people and most nations to be a fundamental human right. Freedom of religion is protected in all the most important international human rights conventions, such as the United Nations International Covenant on Civil and Political Rights, the American Convention on Human Rights, the European Convention on Human Rights, and the United Nations Convention on the Rights of the Child. In a country with a state religion, freedom of religion is generally considered to mean that the government permits religious practices of other communities besides the state religion, and does not persecute believers in other faiths or those who have no faith. The concept of religious liberty includes, and some say requires, secular liberalism, and excludes authoritarian versions of secularism.
Freedom of religion includes, at a minimum, freedom of belief (the right to believe whatever a person, group, or religion wishes, including all forms of irreligion, such as atheism, humanism, existentialism, or other forms of non-belief), but some feel freedom of religion mus"
2025-08-17T11:14:18.939453,https://en.wikipedia.org/wiki/Near-death_experience,Near-death experience,"A near-death experience (NDE) is a profound personal experience associated with death or impending death, which researchers describe as having similar characteristics. When positive, which most, but not all reported experiences are, such experiences may encompass a variety of sensations including detachment from the body, feelings of levitation, total serenity, security, warmth, joy, the experience of absolute dissolution, review of major life events, the presence of a light, and seeing dead relatives. While there are common elements, people's experiences and their interpretations of these experiences generally reflect their cultural, philosophical, or religious beliefs.
NDEs usually occur during reversible clinical death. Explanations for NDEs vary from scientific to religious. Neuroscience research hypothesizes that an NDE is a subjective phenomenon resulting from ""disturbed bodily multisensory integration"" that occurs during life-threatening events. Some transcendental and religious beliefs about an afterlife include descriptions similar to NDEs."
2025-08-17T11:14:18.939456,https://en.wikipedia.org/wiki/Atheism,Atheism,"Atheism, in the broadest sense, is an absence of belief in the existence of deities. Less broadly, atheism is a rejection of the belief that any deities exist. In an even narrower sense, atheism is specifically the position that there are no deities. Atheism is contrasted with theism, which is the belief that at least one deity exists.
Historically, evidence of atheistic viewpoints can be traced back to classical antiquity and early Indian philosophy. In the Western world, atheism declined after Christianity gained prominence. The 16th century and the Age of Enlightenment marked the resurgence of atheistic thought in Europe. Atheism achieved a significant position worldwide in the 20th century. Estimates of those who have an absence of belief in a god range from 500 million to 1.1 billion people. Atheist organizations have defended the autonomy of science, freedom of thought, secularism, and secular ethics.
Arguments for atheism range from philosophical to social approaches. Rationales for not believing in deities include the lack of evidence, the problem of evil, the argument from inconsistent revelations, the rejection of concepts that cannot be falsified, and the argument from nonbelief. Nonbelievers contend that atheism is a more parsimonious position than theism and that everyone is born without beliefs in deities; therefore, they argue that the burden of proof lies not on the atheist to disprove the existence of gods but on the theist to provide a rationale for theism."
2025-08-17T11:14:18.939460,https://en.wikipedia.org/wiki/Spirit_Fruit_Society,Spirit Fruit Society,"The Spirit Fruit Society was a communitarian group in the United States that was organized after a period of repeated business depressions during the 1890s. The society had its beginnings in Lisbon, Ohio, and over the years of its existence moved to Ingleside, Illinois, and finally to California. Plagued by rumor, suspicion, and attacks in the press during its early years, the group remained active until 1930. Although it never numbered more than a handful of adherents, the Spirit Fruit Society existed longer and more successfully than any other American utopian group.
The name is derived from the group's belief that mankind's spiritual state is that of a bud or blossom on a plant and that man's soul has not yet developed into a fruit from a blossom. The goal of the society was to bring the soul to fruition. As the society's founder, Jacob Beilhart, said in documents for incorporation of the society, ""... as yet, man is an underdeveloped 'plant' which has not manifested the final fruit, which he is to produce."" The essential philosophy of the group was based upon a belief in self-renunciation, hard work, tolerance, and peace."
2025-08-17T11:14:28.873734,https://en.wikipedia.org/wiki/Druidry_(modern),Druidry (modern),"Druidry, sometimes termed Druidism, is a modern spiritual or religious movement that promotes the cultivation of honorable relationships with the physical landscapes, flora, fauna, and diverse peoples of the world, as well as with nature deities, and spirits of nature and place. Theological beliefs among modern Druids are diverse; however, all modern Druids venerate the divine essence of nature. While there are significant variations in the expression and practice of modern Druidry, a core set of spiritual and devotional practices may be observed, including: meditation; prayer/conversation with deities and spirits; the use of extra-sensory methods of seeking wisdom and guidance; the use of nature-based spiritual frameworks to structure devotional practices and rituals; and a regular practice of nature connection and environmental stewardship work.
Neo-Druidry emerged in 18th-century Britain as part of the Romantic movement, which idealized the perceived spiritual wisdom and natural harmony of ancient Celtic societies. Early neo-Druids sought to emulate the Iron Age priestly class known as the druids, despite the limited and often speculative historical knowledge available at the time. As such, modern Druidic traditions are not directly descended from ancient practices, but rather are modern reconstructions or reinterpretations inspired by Romantic ideals and later scholarly and folkloric sources.
In the late 18th century, modern Druids developed fraternal organizations modele"
2025-08-17T11:14:28.873767,https://en.wikipedia.org/wiki/Christianity_in_the_United_States,Christianity in the United States,"Christianity is the predominant religion in the United States though sources disagree on the numbers. A Gallup survey from 2023 indicates that, of the entire U.S. population (332 million), about 67% is Christian (224 million). A plurality of Christians in the US identify as Protestant (33% of Americans), the next largest grouping is Catholics (22%), 1% identify as Latter Day Saints, and 11% chose Christian.  The United States has the largest Christian population in the world and, more specifically, the largest Protestant population in the world, with nearly 210 million Christians and, as of 2021, over 140 million people affiliated with Protestant churches, although other countries have higher percentages of Christians among their populations. The Public Religion Research Institute's ""2020 Census of American Religion"", carried out between 2014 and 2020, showed that 70% of Americans identified as Christian during this seven-year interval. In a 2020 survey by the Pew Research Center, 65% of adults in the United States identified themselves as Christians. They were 75% in 2015, 70.6% in 2014, 78% in 2012, 81.6% in 2001, and 85% in 1990. About 62% of those polled claim to be members of a church congregation. The 2023-2024 Pew Religious Landscape Survey in the United States found that 40% identitied as Protestant and 19% as Catholic.
All Protestant denominations accounted for 48.5% of the population, making Protestantism the most common form of Christianity in the country and the m"
2025-08-17T11:14:28.873774,https://en.wikipedia.org/wiki/Modern_paganism,Modern paganism,"Modern paganism, also known as contemporary paganism and neopaganism, is a range of new religious movements variously influenced by the beliefs of pre-modern peoples across Europe, North Africa, and the Near East. Despite some common similarities, contemporary pagan movements are diverse, sharing no single set of beliefs, practices, or religious texts. Scholars of religion may study the phenomenon as a movement divided into different religions, while others study neopaganism as a decentralized religion with an array of denominations.
Adherents rely on pre-Christian, folkloric, and ethnographic sources to a variety of degrees; many of them follow a spirituality that they accept as entirely modern, while others claim to adhere to prehistoric beliefs, or else, they attempt to revive indigenous religions as accurately as possible. Modern pagan movements are frequently described on a spectrum ranging from reconstructive, which seeks to revive historical pagan religions; to eclectic movements, which blend elements from various religions and philosophies with historical paganism. Polytheism, animism, and pantheism are common features across pagan theology. Modern pagans can also include atheists, upholding virtues and principles associated with paganism while maintaining a secular worldview. Humanistic, naturalistic, or secular pagans may recognize deities as archetypes or useful metaphors for different cycles of life, or reframe magic as a purely psychological practice.
Contemporar"
2025-08-17T11:14:28.873779,https://en.wikipedia.org/wiki/Irreligion,Irreligion,"Irreligion is the absence or rejection of religious beliefs or practices. It encompasses a wide range of viewpoints drawn from various philosophical and intellectual perspectives, including atheism, agnosticism, religious skepticism, rationalism, secularism, and non-religious spirituality. These perspectives can vary, with individuals who identify as irreligious holding diverse beliefs about religion and its role in their lives.
Relatively little scholarly research was published on irreligion until around the year 2010."
2025-08-17T11:14:28.873785,https://en.wikipedia.org/wiki/Religion_in_Iran,Religion in Iran,"Religion in Iran has been shaped by multiple religions and sects over the course of the country's history. Zoroastrianism was the main followed religion during the Achaemenid Empire (550-330 BC), Parthian Empire (247 BC-224 AD), and Sasanian Empire (224-651 AD). Another Iranian religion known as Manichaeanism was present in Iran during this period. Jewish and Christian communities (the Church of the East) thrived, especially in the territories of northwestern, western, and southern Iran—mainly Caucasian Albania, Asoristan, Persian Armenia, and Caucasian Iberia. A significant number of Iranian people also adhered to Buddhism in what was then eastern Iran, such as the regions of Bactria and Sogdia.
Between 632-654 AD, the Rashidun Caliphate conquered Iran, and the next two centuries of Umayyad and Abbasid rule (as well as native Iranian rule during the Iranian Intermezzo) would see Iran, although initially resistant, gradually adopt Islam as the nation's predominant faith. 
Sunni Islam was the predominant form of Islam before the devastating Mongol conquest (1219-1221 AD), but with the advent of the Safavid Empire (1501-1736) Shi'ism became the predominant faith in Iran.
There have been a number of surveys on the current religious makeup of Iran. Those using telephone and face-to-face survey modes show a very high percentage of Iranian identifying as Muslim—99.98% (the official 2011 Iranian government census, whose numbers were used by the CIA World Factbook), 96.6% (2020 surve"
2025-08-17T11:14:37.989605,https://en.wikipedia.org/wiki/Irreligion_in_the_United_States,Irreligion in the United States,"In the United States, between 6% and 11% of the population demonstrated nonreligious attitudes and naturalistic worldviews, namely atheists or agnostics. Other given answers are: ""Nothing in particular"", ""Agnostics"", ""Christians"", ""Jewish"", ""Buddhists"", ""Other religions"" and ""Don't know/Refused"". Atheists are between 4% and 7% of American adults. Agnostics make up between 4 and 5% of the adult population. 
A growing proportion of people appear to be reporting no religious affiliation on surveys. The percentage of Americans without religious affiliation, often labeled as ""Nones"", is between 22 and 31%. ""No answer"" is between 2 and 3%. According to Gallup, the ""None"" answer to ""religious preference"" has grown from 2% in 1948 to 22% in 2023. ""Other"" and ""No answer"" have been somewhat stable. According to Pew, all three subgroups that together make up the religious ""nones"" have grown over time: in 2021, atheists were 4% (up from 2% in 2011), 5% agnostics (3% a decade before) and 20% ""nothing in particular"" (14% ten years before). In 2023, atheists are still 4%. However, an Interdisciplinary Journal of Research on Religion article says atheists were already about 4% around 2008 and that had been the case since at least the 1940s. Most of the increase in the unaffiliated comes from people who had weak or no commitment to religion in the first place, not from people who had a religious commitment. The decrease in strong belief was slower. Still, ""Nones"" is an unclear category. It is"
2025-08-17T11:14:37.989629,https://en.wikipedia.org/wiki/Irreligion,Irreligion,"Irreligion is the absence or rejection of religious beliefs or practices. It encompasses a wide range of viewpoints drawn from various philosophical and intellectual perspectives, including atheism, agnosticism, religious skepticism, rationalism, secularism, and non-religious spirituality. These perspectives can vary, with individuals who identify as irreligious holding diverse beliefs about religion and its role in their lives.
Relatively little scholarly research was published on irreligion until around the year 2010."
2025-08-17T11:14:37.989632,https://en.wikipedia.org/wiki/Religious_information_by_country,Religious information by country,Database (WCD) 2010 and International Religious Freedom Report for 2012 of the U.S. Department of State. The article Religions by country has a sortable table from the Pew Forum report.
2025-08-17T11:14:37.989635,https://en.wikipedia.org/wiki/Cultural_Muslims,Cultural Muslims,"Cultural Muslims, also known as nominal Muslims, non-practicing Muslims or non-observing Muslims, are people who identify as Muslim but are not religious and do not practice the faith. They may be a non-observing, secular, or irreligious individuals who still identify with Islam due to family backgrounds, personal experiences, ethnic and national heritage, or the social and cultural environment in which they grew up.
Cultural Muslims can be found across the world, but especially in the Balkans, Central Asia, Europe, the Maghreb, various countries in the Middle East, Russia, Turkey, Singapore, Malaysia, Indonesia and the United States. In several countries and regions, self-reported Muslims practice the religion at low levels, and for some, their ""Muslim"" identity is associated with cultural or ethnic or national heritage, rather than merely religious faith.
The concept is not always met with acceptance in Islamic communities. Cultural Muslims may be classified as kafir (non-believers) by many religious fundamentalist Muslims."
2025-08-17T11:14:37.989638,https://en.wikipedia.org/wiki/Religion_in_the_United_States,Religion in the United States,"Religion in the United States is both widespread and diverse, with higher reported levels of belief than other wealthy Western nations. Polls indicate that an overwhelming majority of Americans believe in a higher power (2021), engage in spiritual practices (2022), and consider themselves religious or spiritual (2017).
Christianity is the most widely professed religion, with the majority of Americans being Evangelicals, Mainline Protestants, or Catholics, although its dominance has declined in recent decades, and as of 2012 Protestants no longer formed a majority in the US. The United States has the largest Christian and Protestant population in the world. Judaism is the second-largest religion in the US, practiced by 2% of the population, followed by Hinduism, Buddhism, and Islam, each with 1% of the population. States vary in religiosity from Mississippi, where 63% of adults self-describe as very religious, to New Hampshire where 20% do. The elected legislators of Congress overwhelmingly identify as religious and Christian; with few exceptions, both the Republican and Democratic parties nominate those who are.
Among the historical and social characteristics of the United States that some scholars of religion credit for the country's high level of religiousness include its Constitutional guarantees of freedom of religion and legal tradition of separation of church and state; the early immigration of religious dissenters from Northwestern Europe (Anglicans, Quakers, Mennonite"
